"uid_local","uid_foreign","sorting","sorting_foreign"
"3919","1","2","0"
"3919","6444","1","0"
"3920","1","2","0"
"3920","6444","1","0"
"3921","3584","1","0"
"3921","6414","2","0"
"3922","1","1","0"
"3923","3584","1","0"
"3924","3584","1","0"
"3925","3584","1","0"
"3926","3584","1","0"
"3927","3584","1","0"
"3928","3584","1","0"
"3929","3584","1","0"
"3930","4","3","0"
"3930","768","2","0"
"3930","3584","1","0"
"3931","768","1","0"
"3932","1","1","0"
"3933","768","1","0"
"3934","4","1","0"
"3935","4","1","0"
"3936","4","1","0"
"3937","4","1","0"
"3938","4","1","0"
"3939","4","1","0"
"3940","4","1","0"
"3941","4","1","0"
"3942","4","1","0"
"3942","768","2","0"
"3943","4","5","0"
"3943","768","4","0"
"3943","3584","3","0"
"3943","4610","1","0"
"3943","4675","2","0"
"3944","1","2","0"
"3944","17","1","0"
"3945","1","2","0"
"3945","17","1","0"
"3946","1","2","0"
"3946","17","1","0"
"3947","1","2","0"
"3947","17","1","0"
"3948","1","2","0"
"3948","17","1","0"
"3949","1","2","0"
"3949","17","1","0"
"3950","1","2","0"
"3950","17","1","0"
"3951","1","2","0"
"3951","17","1","0"
"3952","4","3","0"
"3952","768","2","0"
"3952","3584","1","0"
"3953","1","1","0"
"3954","1","1","0"
"3955","1","2","0"
"3955","6418","1","0"
"3956","1","2","0"
"3956","6418","1","0"
"3957","1","2","0"
"3957","6418","1","0"
"3958","1","2","0"
"3958","6418","1","0"
"3959","1","2","0"
"3959","6418","1","0"
"3960","1","2","0"
"3960","6418","1","0"
"3961","1","1","0"
"3962","1","1","0"
"3963","1","1","0"
"3964","1","1","0"
"3965","1","1","0"
"3966","1","1","0"
"3967","1","1","0"
"3968","1","1","0"
"3969","1","1","0"
"3970","1","1","0"
"3971","4","4","0"
"3971","2562","3","0"
"3971","3924","1","0"
"3971","4675","2","0"
"3972","1","2","0"
"3972","4610","1","0"
"3973","1","2","0"
"3973","4610","1","0"
"3974","1","2","0"
"3974","4610","1","0"
"3975","1","2","0"
"3975","4610","1","0"
"3976","1","2","0"
"3976","4610","1","0"
"3977","3584","1","0"
"3978","3584","1","0"
"3979","3584","1","0"
"3980","3584","1","0"
"3981","3584","1","0"
"3982","4614","1","0"
"3982","4616","2","0"
"3983","4614","1","0"
"3983","4616","2","0"
"3984","4614","1","0"
"3984","4616","2","0"
"3985","4614","1","0"
"3985","4616","2","0"
"3986","4614","1","0"
"3986","4616","2","0"
"3987","4614","1","0"
"3987","4616","2","0"
"3988","4610","1","0"
"3988","4612","2","0"
"3989","4610","1","0"
"3989","4612","2","0"
"3990","4610","1","0"
"3990","4612","2","0"
"3991","4610","1","0"
"3991","4612","2","0"
"3992","4610","1","0"
"3992","4612","2","0"
"3993","4610","1","0"
"3993","4612","2","0"
"3994","4610","1","0"
"3994","4612","2","0"
"3995","1","3","0"
"3995","5","1","0"
"3995","10","2","0"
"3996","1","2","0"
"3996","5","1","0"
"3997","1","4","0"
"3997","3843","3","0"
"3997","4610","1","0"
"3997","4612","2","0"
"3998","1","2","0"
"3998","6415","1","0"
"3999","1","2","0"
"3999","6415","1","0"
"4000","1","2","0"
"4000","6415","1","0"
"4001","1","2","0"
"4001","6415","1","0"
"4002","1","2","0"
"4002","6415","1","0"
"4003","1","1","0"
"4004","4614","1","0"
"4004","4616","2","0"
"4005","1","2","0"
"4005","17","1","0"
"4006","1","2","0"
"4006","17","1","0"
"4007","1","2","0"
"4007","17","1","0"
"4008","768","1","0"
"4009","1","3","0"
"4009","4612","1","0"
"4009","4614","2","0"
"4010","1","4","0"
"4010","4612","1","0"
"4010","4614","2","0"
"4010","4616","3","0"
"4011","4614","1","0"
"4011","4616","2","0"
"4012","1","2","0"
"4012","17","1","0"
"4013","1","2","0"
"4013","17","1","0"
"4014","1","1","0"
"4015","1","2","0"
"4015","17","1","0"
"4016","1","2","0"
"4016","17","1","0"
"4018","1","2","0"
"4018","17","1","0"
"4019","1","2","0"
"4019","17","1","0"
"4020","1","2","0"
"4020","17","1","0"
"4021","1","1","0"
"4022","1","2","0"
"4022","4616","1","0"
"4023","1","2","0"
"4023","17","1","0"
"4024","1","2","0"
"4024","17","1","0"
"4025","1","1","0"
"4026","1","2","0"
"4026","4610","1","0"
"4029","768","1","0"
"4030","768","1","0"
"4031","1","1","0"
"4032","1","1","0"
"4033","1","1","0"
"4034","1","1","0"
"4035","1","2","0"
"4035","10","1","0"
"4036","5","1","0"
"4036","768","2","0"
"4037","1","2","0"
"4037","17","1","0"
"4038","1","1","0"
"4039","1","1","0"
"4040","1","1","0"
"4041","1","1","0"
"4042","1","1","0"
"4043","768","1","0"
"4044","1","2","0"
"4044","4675","1","0"
"4045","1","2","0"
"4045","17","1","0"
"4046","3849","3","0"
"4046","4614","1","0"
"4046","4616","2","0"
"4047","1","2","0"
"4047","4616","1","0"
"4048","1","2","0"
"4048","17","1","0"
"4049","1","1","0"
"4050","1","1","0"
"4051","1","1","0"
"4052","1","1","0"
"4053","1","1","0"
"4054","1","2","0"
"4054","17","1","0"
"4055","1","2","0"
"4055","17","1","0"
"4056","1","2","0"
"4056","5","1","0"
"4057","1","1","0"
"4058","1","2","0"
"4058","17","1","0"
"4059","3849","2","0"
"4059","4614","1","0"
"4060","1","1","0"
"4061","1","1","0"
"4062","1","1","0"
"4063","1","1","0"
"4064","1","2","0"
"4064","5","1","0"
"4065","1","1","0"
"4066","1","2","0"
"4066","5","1","0"
"4067","1","2","0"
"4067","17","1","0"
"4068","1","1","0"
"4069","4614","1","0"
"4069","4616","2","0"
"4070","1","1","0"
"4071","1","2","0"
"4071","5","1","0"
"4072","1","1","0"
"4073","1","1","0"
"4073","5","2","0"
"4073","9","3","0"
"4073","10","4","0"
"4074","1","1","0"
"4075","1","1","0"
"4076","1","1","0"
"4077","1","1","0"
"4078","1","1","0"
"4079","1","1","0"
"4080","1","2","0"
"4080","5","1","0"
"4081","5","2","0"
"4081","9","3","0"
"4081","10","1","0"
"4082","768","1","0"
"4083","1","2","0"
"4083","4675","1","0"
"4084","1","1","0"
"4085","1","2","0"
"4085","4614","1","0"
"4086","1","2","0"
"4086","5","1","0"
"4087","4","1","0"
"4088","1","3","0"
"4088","4612","1","0"
"4088","4675","2","0"
"4089","1","2","0"
"4089","8","3","0"
"4089","17","1","0"
"4090","1","1","0"
"4091","1","1","0"
"4092","1","1","0"
"4093","1","1","0"
"4094","1","1","0"
"4095","1","1","0"
"4096","1","1","0"
"4097","1","1","0"
"4098","1","1","0"
"4099","1","1","0"
"4100","1","2","0"
"4100","15","1","0"
"4101","1","1","0"
"4102","1","1","0"
"4103","1","1","0"
"4104","5","1","0"
"4104","768","2","0"
"4105","1","1","0"
"4106","1","1","0"
"4107","1","1","0"
"4108","1","1","0"
"4109","1","1","0"
"4110","1","1","0"
"4111","1","1","0"
"4112","1","1","0"
"4113","10","1","0"
"4113","768","2","0"
"4114","1","1","0"
"4115","1","1","0"
"4116","1","2","0"
"4116","10","1","0"
"4117","1","1","0"
"4118","1","2","0"
"4118","17","1","0"
"4119","3849","1","0"
"4120","768","1","0"
"4121","1","2","0"
"4121","4610","1","0"
"4122","768","1","0"
"4123","10","1","0"
"4123","768","2","0"
"4124","1","1","0"
"4125","1","1","0"
"4126","5","1","0"
"4126","9","2","0"
"4126","10","3","0"
"4127","5","1","0"
"4127","9","2","0"
"4127","10","3","0"
"4128","5","1","0"
"4128","9","2","0"
"4128","10","3","0"
"4129","5","1","0"
"4129","9","2","0"
"4129","10","3","0"
"4130","768","1","0"
"4131","1","1","0"
"4132","1","1","0"
"4133","1","3","0"
"4133","5","1","0"
"4133","10","2","0"
"4134","1","1","0"
"4135","1","1","0"
"4136","3415","1","0"
"4137","1","1","0"
"4138","768","1","0"
"4139","17","1","0"
"4139","3246","5","0"
"4139","3849","2","0"
"4139","60465","3","0"
"4139","60466","4","0"
"4140","768","1","0"
"4141","3849","1","0"
"4142","768","1","0"
"4143","1","1","0"
"4144","1","1","0"
"4145","1","1","0"
"4146","5","2","0"
"4146","9","3","0"
"4146","10","1","0"
"4147","768","1","0"
"4148","5","2","0"
"4148","9","3","0"
"4148","10","1","0"
"4149","1","1","0"
"4150","1","1","0"
"4152","768","1","0"
"4153","1","3","0"
"4153","5","1","0"
"4153","10","2","0"
"4154","5","1","0"
"4154","9","2","0"
"4154","10","3","0"
"4155","1","1","0"
"4156","1","1","0"
"4157","5","2","0"
"4157","9","3","0"
"4157","10","4","0"
"4157","1541","1","0"
"4158","768","1","0"
"4159","1","1","0"
"4160","4614","1","0"
"4160","4616","2","0"
"4161","1","2","0"
"4161","17","1","0"
"4162","1","2","0"
"4162","17","1","0"
"4163","1","2","0"
"4163","17","1","0"
"4164","1","2","0"
"4164","17","1","0"
"4165","1","2","0"
"4165","17","1","0"
"4166","1","2","0"
"4166","17","1","0"
"4167","1","2","0"
"4167","17","1","0"
"4168","1","2","0"
"4168","17","1","0"
"4169","1","2","0"
"4169","17","1","0"
"4170","1","2","0"
"4170","17","1","0"
"4171","1","2","0"
"4171","17","1","0"
"4172","1","2","0"
"4172","17","1","0"
"4173","1","2","0"
"4173","17","1","0"
"4174","1","2","0"
"4174","4610","1","0"
"4175","4610","1","0"
"4175","4616","2","0"
"4176","4675","1","0"
"4177","1","2","0"
"4177","5","1","0"
"4178","1","1","0"
"4179","1","1","0"
"4180","1","1","0"
"4181","1","1","0"
"4182","1","1","0"
"4183","3584","2","0"
"4183","4675","1","0"
"4184","768","1","0"
"4185","768","1","0"
"4186","768","1","0"
"4187","1","1","0"
"4188","1","1","0"
"4189","1","1","0"
"4190","1","1","0"
"4191","1","1","0"
"4192","1","1","0"
"4193","1","1","0"
"4194","1","1","0"
"4195","1","2","0"
"4195","17","1","0"
"4196","10","1","0"
"4197","1","2","0"
"4197","17","1","0"
"4198","1","2","0"
"4198","17","1","0"
"4199","1","2","0"
"4199","17","1","0"
"4200","1","2","0"
"4200","17","1","0"
"4201","1","2","0"
"4201","17","1","0"
"4202","1","2","0"
"4202","4610","1","0"
"4203","5","1","0"
"4203","9","2","0"
"4203","10","3","0"
"4204","1","1","0"
"4205","1","1","0"
"4206","1","1","0"
"4207","1","1","0"
"4208","1","2","0"
"4208","6","1","0"
"4209","6423","1","0"
"4210","1","1","0"
"4211","1","2","0"
"4211","17","1","0"
"4212","3849","1","0"
"4213","3849","1","0"
"4214","1","2","0"
"4214","10","1","0"
"4215","1","1","0"
"4216","1","1","0"
"4217","1","1","0"
"4218","4","1","0"
"4219","1","2","0"
"4219","17","1","0"
"4220","1","1","0"
"4221","1","2","0"
"4221","5","1","0"
"4222","1","2","0"
"4222","5","1","0"
"4223","1","2","0"
"4223","4675","1","0"
"4224","1","1","0"
"4225","1","1","0"
"4226","1","1","0"
"4227","1","1","0"
"4228","768","1","0"
"4229","768","1","0"
"4230","768","1","0"
"4231","768","1","0"
"4232","4","6","0"
"4232","768","5","0"
"4232","4610","1","0"
"4232","4612","2","0"
"4232","4614","3","0"
"4232","4616","4","0"
"4233","1","1","0"
"4234","10","1","0"
"4234","768","2","0"
"4235","768","1","0"
"4236","1","2","0"
"4236","17","1","0"
"4237","768","1","0"
"4238","768","1","0"
"4239","1","1","0"
"4240","1","1","0"
"4241","1","1","0"
"4242","768","1","0"
"4243","1","1","0"
"4244","1","1","0"
"4245","1","1","0"
"4246","1","1","0"
"4247","1","1","0"
"4248","1","1","0"
"4249","768","1","0"
"4250","1","1","0"
"4250","5","2","0"
"4250","9","3","0"
"4250","10","4","0"
"4251","1","1","0"
"4252","1","1","0"
"4253","1","1","0"
"4254","1","1","0"
"4255","1","2","0"
"4255","17","1","0"
"4256","1","1","0"
"4257","1","1","0"
"4258","768","1","0"
"4259","1","1","0"
"4260","1","1","0"
"4261","768","1","0"
"4262","1","1","0"
"4263","1","1","0"
"4264","1","1","0"
"4265","768","1","0"
"4266","4","3","0"
"4266","768","2","0"
"4266","3584","1","0"
"4267","4","6","0"
"4267","768","5","0"
"4267","4610","1","0"
"4267","4612","2","0"
"4267","4614","3","0"
"4267","4616","4","0"
"4268","768","1","0"
"4269","768","1","0"
"4270","1","2","0"
"4270","6423","1","0"
"4271","1","2","0"
"4271","17","1","0"
"4272","1","2","0"
"4272","17","1","0"
"4273","1","2","0"
"4273","17","1","0"
"4274","1","2","0"
"4274","17","1","0"
"4275","1","2","0"
"4275","17","1","0"
"4276","1","2","0"
"4276","6","1","0"
"4277","768","1","0"
"4278","1","2","0"
"4278","17","1","0"
"4279","1","2","0"
"4279","17","1","0"
"4280","1","2","0"
"4280","17","1","0"
"4281","1","2","0"
"4281","17","1","0"
"4282","1","2","0"
"4282","17","1","0"
"4283","1","2","0"
"4283","17","1","0"
"4284","1","2","0"
"4284","17","1","0"
"4285","1","2","0"
"4285","17","1","0"
"4286","1","2","0"
"4286","17","1","0"
"4287","1","1","0"
"4288","4","4","0"
"4288","768","3","0"
"4288","2562","2","0"
"4288","4610","1","0"
"4290","4","4","0"
"4290","768","3","0"
"4290","2562","2","0"
"4290","4675","1","0"
"4291","1","1","0"
"4292","1","2","0"
"4292","17","1","0"
"4293","1","1","0"
"4294","1","1","0"
"4295","1","1","0"
"4296","1","1","0"
"4297","1","1","0"
"4298","1","2","0"
"4298","17","1","0"
"4299","1","2","0"
"4299","6","1","0"
"4300","1","1","0"
"4301","1","1","0"
"4302","1","2","0"
"4302","17","1","0"
"4303","1","1","0"
"4304","1","1","0"
"4305","1","1","0"
"4306","1","2","0"
"4306","17","1","0"
"4307","768","1","0"
"4309","768","1","0"
"4311","768","1","0"
"4313","768","1","0"
"4315","1","2","0"
"4315","5","1","0"
"4316","1","1","0"
"4317","1","2","0"
"4317","10","1","0"
"4318","1","2","0"
"4318","10","1","0"
"4319","1","2","0"
"4319","10","1","0"
"4320","1","2","0"
"4320","10","1","0"
"4321","1","2","0"
"4321","10","1","0"
"4322","1","2","0"
"4322","10","1","0"
"4323","1","2","0"
"4323","10","1","0"
"4324","1","2","0"
"4324","10","1","0"
"4325","1","1","0"
"4326","1","1","0"
"4327","1","1","0"
"4328","1","1","0"
"4329","1","1","0"
"4330","1","1","0"
"4331","1","1","0"
"4332","1","1","0"
"4333","1","1","0"
"4334","1","1","0"
"4335","1","1","0"
"4336","1","1","0"
"4337","1","1","0"
"4338","4","4","0"
"4338","5","2","0"
"4338","9","3","0"
"4338","3584","1","0"
"4340","4","3","0"
"4340","5","2","0"
"4340","3584","1","0"
"4341","4","3","0"
"4341","5","2","0"
"4341","3584","1","0"
"4342","4","6","0"
"4342","5","2","0"
"4342","8","5","0"
"4342","9","3","0"
"4342","11","4","0"
"4342","3584","1","0"
"4343","1","1","0"
"4344","1","1","0"
"4345","1","2","0"
"4345","4616","1","0"
"4346","1","2","0"
"4346","4616","1","0"
"4347","1","2","0"
"4347","8","4","0"
"4347","10","3","0"
"4347","4614","1","0"
"4348","1","1","0"
"4349","1","2","0"
"4349","4616","1","0"
"4350","1","2","0"
"4350","4616","1","0"
"4351","768","3","0"
"4351","4610","1","0"
"4351","4614","2","0"
"4353","1","1","0"
"4354","1","1","0"
"4355","5","1","0"
"4355","9","2","0"
"4355","10","3","0"
"4356","1","2","0"
"4356","17","1","0"
"4357","1","1","0"
"4358","1","1","0"
"4359","1","1","0"
"4360","1","1","0"
"4361","1","2","0"
"4361","4616","1","0"
"4362","1","2","0"
"4362","4616","1","0"
"4362","60467","3","0"
"4363","1","2","0"
"4363","4616","1","0"
"4364","1","1","0"
"4365","1","2","0"
"4365","17","1","0"
"4366","1","2","0"
"4366","17","1","0"
"4367","1","2","0"
"4367","17","1","0"
"4368","1","2","0"
"4368","17","1","0"
"4369","1","2","0"
"4369","17","1","0"
"4370","1","2","0"
"4370","10","1","0"
"4371","1","1","0"
"4372","1","2","0"
"4372","17","1","0"
"4373","1","1","0"
"4374","1","2","0"
"4374","17","1","0"
"4375","1","2","0"
"4375","17","1","0"
"4376","768","3","0"
"4376","4614","1","0"
"4376","4616","2","0"
"4379","2562","1","0"
"4380","4","1","0"
"4381","5","1","0"
"4381","9","2","0"
"4381","10","3","0"
"4382","4","1","0"
"4383","17","1","0"
"4383","768","3","0"
"4383","3584","2","0"
"4384","1","2","0"
"4384","4610","1","0"
"4385","4","2","0"
"4385","5","1","0"
"4386","1","1","0"
"4387","1","1","0"
"4388","1","1","0"
"4389","1","1","0"
"4390","1","1","0"
"4391","1","1","0"
"4392","5","1","0"
"4393","1","2","0"
"4393","6444","1","0"
"4394","1","2","0"
"4394","6444","1","0"
"4395","1","2","0"
"4395","6444","1","0"
"4396","1","2","0"
"4396","6444","1","0"
"4397","1","2","0"
"4397","6444","1","0"
"4398","1","2","0"
"4398","6444","1","0"
"4399","1","2","0"
"4399","17","1","0"
"4400","1","2","0"
"4400","17","1","0"
"4401","1","2","0"
"4401","17","1","0"
"4402","1","2","0"
"4402","17","1","0"
"4403","3584","1","0"
"4404","768","4","0"
"4404","3584","3","0"
"4404","3924","2","0"
"4404","4610","1","0"
"4405","3849","1","0"
"4406","3849","1","0"
"4407","3849","1","0"
"4408","1","3","0"
"4408","4610","1","0"
"4408","4612","2","0"
"4409","1","1","0"
"4410","1","1","0"
"4411","1","1","0"
"4412","1","1","0"
"4413","1","1","0"
"4414","1","1","0"
"4415","768","4","0"
"4415","3584","3","0"
"4415","4610","1","0"
"4415","4675","2","0"
"4416","4","1","0"
"4417","1","2","0"
"4417","4612","1","0"
"4418","1","2","0"
"4418","4612","1","0"
"4419","1","2","0"
"4419","4612","1","0"
"4420","1","2","0"
"4420","4612","1","0"
"4421","1","2","0"
"4421","4612","1","0"
"4422","1","2","0"
"4422","4612","1","0"
"4423","1","2","0"
"4423","4612","1","0"
"4424","4","1","0"
"4425","1","2","0"
"4425","6444","1","0"
"4426","1","2","0"
"4426","6444","1","0"
"4427","1","2","0"
"4427","6444","1","0"
"4428","1","2","0"
"4428","6444","1","0"
"4429","1","2","0"
"4429","6444","1","0"
"4430","1","2","0"
"4430","6444","1","0"
"4431","1","2","0"
"4431","6444","1","0"
"4432","1","2","0"
"4432","6444","1","0"
"4433","3584","1","0"
"4434","3584","1","0"
"4435","3584","1","0"
"4436","3584","1","0"
"4437","3584","1","0"
"4438","3584","1","0"
"4439","4","1","0"
"4440","4","4","0"
"4440","842","3","0"
"4440","3584","2","0"
"4440","4675","1","0"
"4442","4","4","0"
"4442","3849","3","0"
"4442","4610","1","0"
"4442","4675","2","0"
"4443","1","2","0"
"4443","5","1","0"
"4444","4","7","0"
"4444","768","6","0"
"4444","3584","5","0"
"4444","4610","1","0"
"4444","4612","2","0"
"4444","4614","3","0"
"4444","4616","4","0"
"4445","768","3","0"
"4445","3849","2","0"
"4445","4610","1","0"
"4446","4","2","0"
"4446","10","1","0"
"4447","4","2","0"
"4447","10","1","0"
"4448","4","2","0"
"4448","10","1","0"
"4449","768","2","0"
"4449","3849","1","0"
"4450","1","1","0"
"4450","768","2","0"
"4451","3849","1","0"
"4452","1","2","0"
"4452","4675","1","0"
"4453","4","1","0"
"4454","4","1","0"
"4455","4","1","0"
"4456","4","1","0"
"4457","4","2","0"
"4457","3584","1","0"
"4458","1","3","0"
"4458","5","1","0"
"4458","10","2","0"
"4459","768","3","0"
"4459","3843","2","0"
"4459","4675","1","0"
"4460","1","1","0"
"4461","1","1","0"
"4462","1","1","0"
"4463","768","1","0"
"4464","768","2","0"
"4464","3584","1","0"
"4465","1","2","0"
"4465","3843","1","0"
"4466","1","2","0"
"4466","3843","1","0"
"4467","1","2","0"
"4467","3843","1","0"
"4468","1","2","0"
"4468","3843","1","0"
"4469","1","2","0"
"4469","4616","1","0"
"4470","1","1","0"
"4471","1","1","0"
"4472","1","1","0"
"4473","1","1","0"
"4474","1","1","0"
"4475","3415","1","0"
"4476","3415","1","0"
"4477","3415","1","0"
"4478","3415","1","0"
"4479","3415","1","0"
"4480","3415","1","0"
"4481","3415","1","0"
"4482","4","6","0"
"4482","8","2","0"
"4482","11","4","0"
"4482","791","1","0"
"4482","796","5","0"
"4482","1885","3","0"
"4483","1","1","0"
"4484","1","1","0"
"4485","1","2","0"
"4485","6444","1","0"
"4486","1","2","0"
"4486","6444","1","0"
"4487","1","2","0"
"4487","6444","1","0"
"4488","1","2","0"
"4488","6444","1","0"
"4489","1","2","0"
"4489","6444","1","0"
"4490","1","2","0"
"4490","6444","1","0"
"4491","1","2","0"
"4491","6444","1","0"
"4492","1","2","0"
"4492","6444","1","0"
"4493","1","2","0"
"4493","5","1","0"
"4494","1","2","0"
"4494","6415","1","0"
"4495","1","2","0"
"4495","6415","1","0"
"4496","1","2","0"
"4496","6415","1","0"
"4497","5","1","0"
"4497","9","2","0"
"4497","10","3","0"
"4498","5","2","0"
"4498","9","3","0"
"4498","10","4","0"
"4498","15","1","0"
"4499","1","2","0"
"4499","4610","1","0"
"4500","4","1","0"
"4501","4","1","0"
"4502","4","1","0"
"4503","4","1","0"
"4504","4","1","0"
"4505","4","1","0"
"4506","4","1","0"
"4507","4","1","0"
"4508","4","1","0"
"4509","4","1","0"
"4510","4","1","0"
"4511","768","3","0"
"4511","3584","2","0"
"4511","4675","1","0"
"4512","842","1","0"
"4513","842","1","0"
"4514","842","1","0"
"4515","842","1","0"
"4516","842","1","0"
"4517","842","1","0"
"4518","842","1","0"
"4519","4","1","0"
"4520","1","3","0"
"4520","5","1","0"
"4520","10","2","0"
"4521","4","2","0"
"4521","4610","1","0"
"4522","1","1","0"
"4523","1","2","0"
"4523","4675","1","0"
"4524","1","2","0"
"4524","4675","1","0"
"4525","1","2","0"
"4525","4675","1","0"
"4526","4","1","0"
"4527","4","1","0"
"4528","4","1","0"
"4529","1","2","0"
"4529","5","1","0"
"4530","4","1","0"
"4531","4","1","0"
"4532","1","2","0"
"4532","17","1","0"
"4533","1","2","0"
"4533","17","1","0"
"4534","1","2","0"
"4534","17","1","0"
"4535","1","2","0"
"4535","17","1","0"
"4536","1","2","0"
"4536","17","1","0"
"4537","1","2","0"
"4537","17","1","0"
"4538","1","2","0"
"4538","17","1","0"
"4539","842","2","0"
"4539","60469","1","0"
"4540","3849","1","0"
"4541","3849","1","0"
"4542","3849","1","0"
"4543","1","2","0"
"4543","6415","1","0"
"4544","1","2","0"
"4544","6415","1","0"
"4545","1","2","0"
"4545","6415","1","0"
"4546","1","2","0"
"4546","6415","1","0"
"4547","4","1","0"
"4548","1","2","0"
"4548","4610","1","0"
"4549","1","2","0"
"4549","4610","1","0"
"4550","1","2","0"
"4550","4610","1","0"
"4551","1","2","0"
"4551","4610","1","0"
"4552","1","1","0"
"4553","768","1","0"
"4554","1","2","0"
"4554","17","1","0"
"4556","4614","1","0"
"4556","4616","2","0"
"4557","1","2","0"
"4557","17","1","0"
"4558","4","6","0"
"4558","768","5","0"
"4558","4610","1","0"
"4558","4612","2","0"
"4558","4614","3","0"
"4558","4616","4","0"
"4559","1","1","0"
"4560","1","3","0"
"4560","8","2","0"
"4560","4610","1","0"
"4561","1","3","0"
"4561","8","2","0"
"4561","17","1","0"
"4563","1","2","0"
"4563","8","3","0"
"4563","17","1","0"
"4564","1","2","0"
"4564","8","3","0"
"4564","17","1","0"
"4565","1","1","0"
"4566","1","1","0"
"4567","1","1","0"
"4568","1","1","0"
"4569","1","1","0"
"4571","1","1","0"
"4572","1","1","0"
"4573","1","1","0"
"4574","1","1","0"
"4575","1","1","0"
"4576","1","1","0"
"4577","1","1","0"
"4578","1","1","0"
"4579","1","1","0"
"4580","768","1","0"
"4581","768","1","0"
"4582","768","1","0"
"4583","768","1","0"
"4584","768","1","0"
"4585","768","1","0"
"4586","768","1","0"
"4587","768","1","0"
"4588","768","1","0"
"4589","1","1","0"
"4590","768","1","0"
"4591","768","1","0"
"4592","768","1","0"
"4593","768","1","0"
"4594","768","1","0"
"4595","1","1","0"
"4596","1","1","0"
"4597","1","1","0"
"4598","768","1","0"
"4599","768","1","0"
"4600","768","1","0"
"4601","768","1","0"
"4602","768","1","0"
"4604","768","1","0"
"4605","768","1","0"
"4606","768","1","0"
"4607","768","1","0"
"4608","768","1","0"
"4609","768","1","0"
"4610","768","1","0"
"4611","768","1","0"
"4612","768","1","0"
"4613","768","1","0"
"4614","1","1","0"
"4615","1","1","0"
"4616","1","1","0"
"4617","1","1","0"
"4618","1","1","0"
"4619","1","1","0"
"4620","1","1","0"
"4621","1","1","0"
"4622","1","1","0"
"4623","768","1","0"
"4624","768","1","0"
"4625","768","1","0"
"4626","1","2","0"
"4626","17","1","0"
"4627","1","2","0"
"4627","17","1","0"
"4628","1","2","0"
"4628","17","1","0"
"4630","4","2","0"
"4630","4612","1","0"
"4631","4","1","0"
"4632","2562","1","0"
"4633","4","2","0"
"4633","3584","1","0"
"4634","1","2","0"
"4634","17","1","0"
"4635","1","2","0"
"4635","17","1","0"
"4636","1","2","0"
"4636","17","1","0"
"4637","1","2","0"
"4637","17","1","0"
"4638","1","2","0"
"4638","17","1","0"
"4639","1","2","0"
"4639","2562","1","0"
"4640","1","2","0"
"4640","4616","1","0"
"4641","1","2","0"
"4641","4616","1","0"
"4642","1","2","0"
"4642","4616","1","0"
"4643","1","2","0"
"4643","4616","1","0"
"4644","4","2","0"
"4644","17","1","0"
"4645","4","2","0"
"4645","17","1","0"
"4646","4","2","0"
"4646","17","1","0"
"4647","4","2","0"
"4647","3843","1","0"
"4648","1","2","0"
"4648","17","1","0"
"4649","1","2","0"
"4649","17","1","0"
"4650","1","2","0"
"4650","17","1","0"
"4651","1","2","0"
"4651","17","1","0"
"4652","1","2","0"
"4652","17","1","0"
"4653","1","2","0"
"4653","17","1","0"
"4654","1","2","0"
"4654","17","1","0"
"4655","791","2","0"
"4655","1885","3","0"
"4655","3849","1","0"
"4656","1","1","0"
"4657","10","1","0"
"4658","4","1","0"
"4658","768","2","0"
"4659","1","1","0"
"4660","1","1","0"
"4661","1","1","0"
"4662","1","1","0"
"4663","1","1","0"
"4664","1","1","0"
"4665","1","1","0"
"4666","3849","1","0"
"4667","1","2","0"
"4667","17","1","0"
"4668","4","2","0"
"4668","17","1","0"
"4669","4","6","0"
"4669","2206","3","0"
"4669","2562","4","0"
"4669","3584","5","0"
"4669","4610","1","0"
"4669","4675","2","0"
"4670","5","1","0"
"4670","768","2","0"
"4671","1","1","0"
"4672","1","1","0"
"4673","1","1","0"
"4674","1","1","0"
"4675","1","1","0"
"4676","1","1","0"
"4677","3584","1","0"
"4678","3584","1","0"
"4679","3584","1","0"
"4680","3584","1","0"
"4681","3584","1","0"
"4682","3584","1","0"
"4683","3584","1","0"
"4684","3584","1","0"
"4685","3584","1","0"
"4686","3843","1","0"
"4687","3843","1","0"
"4688","3843","1","0"
"4689","3843","1","0"
"4690","768","1","0"
"4691","4","1","0"
"4692","17","1","0"
"4692","768","3","0"
"4692","3849","2","0"
"4693","4","1","0"
"4694","4","1","0"
"4695","4","1","0"
"4696","1","1","0"
"4697","4","1","0"
"4698","1","2","0"
"4698","4612","1","0"
"4699","1","2","0"
"4699","4612","1","0"
"4700","1","2","0"
"4700","4612","1","0"
"4701","1","2","0"
"4701","4612","1","0"
"4702","1","2","0"
"4702","4612","1","0"
"4703","1","2","0"
"4703","4612","1","0"
"4704","1","2","0"
"4704","4612","1","0"
"4705","1","2","0"
"4705","6415","1","0"
"4706","1","2","0"
"4706","6415","1","0"
"4707","1","2","0"
"4707","6415","1","0"
"4708","1","2","0"
"4708","6415","1","0"
"4709","1","2","0"
"4709","6415","1","0"
"4710","1","2","0"
"4710","6415","1","0"
"4711","1","2","0"
"4711","6415","1","0"
"4712","1","1","0"
"4713","768","4","0"
"4713","3584","3","0"
"4713","4610","1","0"
"4713","4675","2","0"
"4714","3584","1","0"
"4715","3584","1","0"
"4716","3584","1","0"
"4717","3584","1","0"
"4718","3584","1","0"
