"uid","pid","tstamp","crdate","cruser_id","deleted","hidden","starttime","endtime","sys_language_uid","l10n_parent","l10n_state","l10n_diffsource","t3ver_oid","t3ver_id","t3ver_label","t3ver_wsid","t3ver_state","t3ver_stage","t3ver_count","t3ver_tstamp","t3ver_move_id","gnd_id","first_composer","intertextual_entity","title","date_of_production","geographic_area_code","zzz_deleted_instrumentation","geographical_area_code","super_work","opus_no","index_no","medium_of_performance","unmodified_gnd_data","zzz_deleted_added_by_project","instruments","gnd_status","form","title_no","title_instrument","alt_titles","tonality","language","final","confirmed_by_slub","zzz_deleted_alt_instrument_ids","genre_ids","main_instrumentation","alt_instrumentation","genres","instrument_ids","alt_instrument_names"
"341","0","1643120235","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206564237","450","0","Der Türmer","1862-01-01",,,,"0","23",,,"1","0","2",,"1",,,"Der Thürmer $ Ich steh auf meinem Turme",,,"0","1",,"4035669-3","0","0","1",,
"342","0","1643120235","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206594691","568","0","Pèlerinage en Suisse","1862-01-01",,,,"807","115",,,"1","0","1",,"2",,,"Pèlerinage en Suisse $ Au lac de Zurich $ Nocturne",,,"0","1",,"4147584-7$4172080-5","0","0","2",,
"343","0","1643120338","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300015623","509","0","Lieder","1801-01-01",,,,"0","48",,,"1","0","2",,"1",,,"Gellert-Lieder $ Lieder von Gellert $ Lieder nach Gedichten von Christian Fürchtegott Gellert $ Lieder op. 48",,,"0","1",,"4035669-3","0","0","1",,
"344","0","1643120338","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206602783","368","0","Gesänge","1862-01-01",,,,"0","9",,,"1","0","2",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"345","0","1643120338","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206605367","587","0","Am Chiemsee","1862-01-01",,,,"0","70",,,"1","0","2",,"1",,,,,,"0","1",,"4147584-7","0","0","1",,
"346","0","1643120338","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206603682","460","0","Der Jude","1862-01-01",,,,"0","60",,,"1","0","2",,"1",,,,,,"0","1",,"4004343-5","0","0","1",,
"347","0","1643120338","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120660963X","460","0","Der Troubadour","1862-01-01",,,,"0","61",,,"1","0","2",,"1",,,"Vor seiner Dame Fenster stand $ The Troubadour $ Glowing with love, on fire for fame",,,"0","1",,"4035669-3","0","0","1",,
"348","0","1603464434","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300026293","464","0","Marienlieder","1859-01-01",,,,"0","op. 22","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"349","0","1643120339","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300026293","815","0","Marienlieder","1859-01-01",,,,"0","22",,,"1","0","1",,"2",,,,,,"1","1",,"4035669-3","0","0","1",,
"350","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206607106","317","0","Bagatellen","1862-01-01",,,,"0","24",,,"1","0","1",,"1",,"Klavier","Bagatelle","Es-Dur",,"0","1",,"4364812-5","0","0","1",,
"351","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206607599","368","0","Gesänge","1862-01-01",,,,"0","11",,,"1","0","2",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"352","0","1643120145","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206602155","446","0","In der Nacht","1862-01-01",,,,"0","12",,,"1","0","2",,"1",,,"Über der Erde, so düster und schwer",,,"0","1",,"4143006-2","0","0","1",,
"353","0","1643120145","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1058458507","543","0","Fantasiestücke","1854-01-01",,,,"0","86",,,"1","0","2",,"1",,"Klavier","Fantasie-Stücke",,,"0","1",,"4147584-7","0","0","1",,
"354","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206600950","476","0","La Joie","1862-01-01",,,,"0","47",,,"1","0","1",,"2",,,"Polka-Caprice",,,"0","1",,"4364833-2$4270770-5","0","0","1",,
"355","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1085655377","476","0","Konzertstücke","1862-01-01",,,,"0","51",,,"1","0","2",,"1",,"Orchester","Konzertstücke $ Concertstück",,,"0","1",,"4423016-3","0","0","1",,
"356","0","1643120526","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206611154","480","0","Rhapsodien","1862-01-01",,,,"0","18",,,"1","0","1",,"1",,"Klavier","Rhapsodie",,,"0","1",,"4177981-2","0","0","1",,
"357","0","1643120526","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206610034","480","0","Walzer","1862-01-01",,,,"0","19",,,"1","0","1",,"1",,"Klavier","Grande Valse brillante",,,"0","1",,"4189042-5","0","0","1",,
"358","0","1643120526","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206610530","848","0","Quintette","1862-01-01",,,,"0","6",,,"1","0","3",,"1",,"Violoncello","String Quintet","C-Dur",,"0","1",,"4176737-8","0","0","1",,
"359","0","1643120526","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206650737","486","0","Gesänge","1862-01-01",,,,"0","23",,,"1","0","1",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"360","0","1643120255","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1105676463","543","0","Introduction et Allegro scherzoso","1858-01-01",,,,"0","87",,,"1","0","1",,"2",,,"Introduction et Allegro scherzoso $ Introduktion und Allegro scherzoso $ Introduction and Allegro scherzoso","G-Dur (Introduktion und Zwischenstück), g-Moll (Allegro scherzoso)",,"0","1",,"4162191-8$4257941-7","0","0","1",,
"361","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206651539","543","0","Am Gießbach","1858-01-01",,,,"0","88",,,"1","0","1",,"1",,,"Am Giesbach","As-Dur",,"0","1",,"4123166-1","0","0","1",,
"362","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120665161X","543","0","Villanella","1859-01-01",,,,"0","89",,,"1","0","1",,"1",,,"Villanella","Es-Dur",,"0","1",,"4188301-9","0","0","1",,
"363","0","1603464572","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300145845","494","0","Missa sacra","1853-01-01",,,,"0","op. 147","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"364","0","1603464579","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300145845","496","0","Missa sacra","1853-01-01",,,,"0","op. 147","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"365","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300145845","601","0","Missa sacra","1853-01-01",,,,"0","147",,,"1","0","7",,"1",,,"Messe $ Messe $ Mass in C minor $ Messe en ut mineur","c-Moll",,"0","1",,"4129031-8","0","0","1",,
"366","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206668415","1816","0","Sonaten","1863-01-01",,,,"0","10",,,"1","0","1",,"1",,"Klavier","Klaviersonate $ Sonate","E-Dur",,"0","1",,"4131190-5","0","0","1",,
"367","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300351720","1816","0","Variationen über ein altdeutsches Volkslied","1862-01-01",,,,"0","11",,,"1","0","1",,"1",,,,,,"0","1",,"4187414-6","0","0","1",,
"368","0","1643120404","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206658916","504","0","Weihnachts-Kantate","1862-01-01",,,,"0","30",,,"1","0","2",,"1",,,"Weihnachts-Cantate",,,"0","1",,"4029509-6","0","0","1",,
"369","0","1643120404","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206664940","506","0","Scherzi","1863-01-01",,,,"0","18",,,"1","0","1",,"1",,"Klavier, 4-händig","Scherzo",,,"0","1",,"4179504-0","0","0","1",,
"370","0","1643120404","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206659238","835","0","Ouvertüren","1862-01-01",,,,"0","15",,,"1","0","1",,"1",,,"Ouvertüre zu Göthes Iphigenia in Tauris $ Ouverture zu Göthes Iphigenia auf Tauris $ Ouvertüre zu Goethes Iphigenie $ Overture to Goethe's ""Iphigenie auf Tauris""","d-Moll",,"0","1",,"4172996-1","0","0","1",,
"371","0","1643120404","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206659793","662","0","Reiterlieder","1863-01-01",,,,"0","13",,,"1","0","2",,"1",,,"Reiterlieder von August Becker $ Lieder",,,"0","1",,"4035669-3","0","0","1",,
"372","0","1643120404","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206659912","662","0","Tannhäuser","1863-01-01",,,,"0","14",,,"1","0","3",,"2",,,"Frau Venus, Frau Venus $ Frau Venus, o lass mich geh'n geschwinde",,,"0","1",,"4138631-0$4050494-3","0","0","2",,
"373","0","1643120404","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206664754","1816","0","Lieder","1863-01-01",,,,"0","12",,,"1","0","1",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"374","0","1643120405","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120666049X","516","0","Sonatinen","1863-01-01",,,,"0","136",,,"1","0","1",,"1",,"Klavier, 4-händig","Sonatinen",,,"0","1",,"4181787-4","0","0","1",,
"375","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206665181","518","0","Brautlied","1863-01-01",,,,"0","85",,,"1","0","1",,"1",,,"Brautlied",,,"0","1",,"4147584-7","0","0","1",,
"376","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206696079","520","0","Un soir à Schwarzbourg","1863-01-01",,,,"0","31",,,"1","0","1",,"1",,,,,,"0","1",,"4173512-2","0","0","1",,
"377","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206665734","387","0","Sonaten","1863-01-01",,,,"0","1",,,"1","0","1",,"1",,"Klavier","Piano sonata","f-Moll",,"0","1",,"4131190-5","0","0","1",,
"378","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206667532","1869","0","Reise- und Wanderlieder","1863-01-01",,,,"0","44",,,"0","0","2",,"1",,,"Lieder $ Lieder",,,"0","1",,"4035669-3","0","0","1",,
"379","0","1603464723","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206667532","526","0","Reise- und Wanderlieder","1863-01-01",,,,"0","op. 44","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"380","0","1603464007","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1051630266","528","0","Gesänge","1863-01-01",,,,"0","op. 94","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"381","0","1643120223","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1051630266","802","0","Gesänge","1863-01-01",,,,"0","94",,,"1","0","2",,"1",,,,,,"0","1",,"4020470-4","0","0","1",,
"382","0","1643120223","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1161674063","666","0","Lieder ohne Worte","1862-01-01",,,,"0","105",,,"1","0","1",,"1",,,"Lieder ohne Worte $ Romances sans paroles",,,"0","1",,"4363897-1","0","0","1",,
"383","0","1643120223","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206701277","668","0","Launige Gesänge","1863-01-01",,,,"0","101",,,"1","0","2",,"1",,,"Launige Gesänge $ Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"384","0","1603463726","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206702214","536","0","Die Flucht der heiligen Familie","1863-01-01",,,,"0","op. 13","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"385","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206702214","1816","0","Die Flucht der heiligen Familie","1863-01-01",,,,"0","13",,,"1","0","4",,"2",,,"Länger fallen schon die Schatten",,,"0","1",,"4035669-3$4874050-0","0","0","2",,
"386","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206703083","857","0","Abendlied","1863-01-01",,,,"0",,,,"1","0","1",,"1",,,"Abendbild $ Abendlied von N. Lenau $ Friedlicher Abend senkt sich aufs Gefilde $ Peaceful evening sinks down upon the land $ Un soir paisible tombe sur le pays",,,"0","1",,"4035669-3","0","0","1",,
"387","0","1603465021","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1069973092","542","0","Stücke","1863-01-01",,,,"0","op. 15","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"388","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1069973092","542","0","Stücke","1863-01-01",,,,"0","15",,,"1","0","2",,"1",,"Klavier","Stücke",,,"0","1",,"7727983-9","0","0","1",,
"389","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300027346","815","0","Variationen über ein Thema von Robert Schumann","1861-01-01",,,,"0","23",,,"1","0","1",,"1",,,"Variationen über ein Thema von R. Schumann $ Variations on a theme by Schumann $ Variationen $ Variationen über ein Thema von Robert Schumann op. 23","Es-Dur",,"1","1",,"4187414-6","0","0","1",,
"390","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206703431","548","0","Lieder","1863-01-01",,,,"0","17",,,"1","0","2",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"391","0","1643120379","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206703733","550","0","Geistliche Gesänge","1863-01-01",,,,"0","10",,,"1","0","2",,"1",,,"Geistliche Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"392","0","1643120259","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206717297","552","0","Quintette","1863-01-01",,,,"0","56",,,"1","0","3",,"1",,"Violoncello","Quintett","a-Moll",,"0","1",,"4176737-8","0","0","1",,
"393","0","1643120260","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300454554","554","0","Adagios","1863-01-01",,,,"0","35",,,"1","0","1",,"1",,"Orgel","Adagio im freien Styl zum Gebrauch bei Orgelconcerten $ Adagio im freien Styl","E-Dur",,"0","1",,"4375078-3","0","0","1",,
"394","0","1603464654","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1199588199","556","0","Palmsonntagmorgen","1863-01-01",,,,"0","op. 102","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"395","0","1622920085","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1199588199","802","0","Palmsonntagmorgen","1863-01-01",,,,"0","102",,,"1","0","3",,"0",,,,,,"0","1",,,"0","0","0",,
"396","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120672028X","560","0","Le Repos du soir","1864-01-01",,,,"0","8",,,"1","0","1",,"1",,,"Nocturne","E-Dur",,"0","1",,"4172080-5","0","0","1",,
"397","0","1643120117","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206889748","560","0","Adieu à la patrie","1864-01-01",,,,"0","9",,,"1","0","1",,"1",,,"Pièce martiale",,,"0","1",,"4147584-7","0","0","1",,
"398","0","1643120451","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206898844","561","0","Chanson d'Amour","1864-01-01",,,,"0","77",,,"1","0","1",,"1",,,,,,"0","1",,"4147584-7","0","0","1",,
"399","0","1643120630","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206890916","561","0","Frohe Botschaft","1864-01-01",,,,"0","83",,,"1","0","1",,"1",,,,,,"0","1",,"4276508-0","0","0","1",,
"400","0","1643120309","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206719087","565","0","Lieder","1864-01-01",,,,"0","9",,,"1","0","2",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"401","0","1614100215","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206719087","565","0","Lieder","1864-01-01",,,,"0","9",,,"1","0","2",,"2",,,,,,"0","1",,"4035669-3","0","0","0",,
"402","0","1643120309","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120689606X","569","0","Kinderstücke","1864-01-01",,,,"0","3",,,"1","0","1",,"2",,,"Kinderstücke $ Kinder-Stücke $ Stücke",,,"0","1",,"4123166-1$7727983-9","0","0","2",,
"403","0","1643120309","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206905514","816","0","Sonaten","1864-01-01",,,,"0","23",,,"1","0","1",,"2",,"Klavier, 4-händig","Sonate $ Sonata for Piano 4-hands","G-Dur",,"0","1",,"4188277-5$4131190-5","0","0","2",,
"404","0","1643120309","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206941170","816","0","Danses brillantes","1864-01-01",,,,"0","24",,,"1","0","1",,"1",,,"Tänze $ Tänze $ Tänze $ Danses allemandes $ Deutsche Tänze",,,"0","1",,"4059028-8","0","0","1",,
"405","0","1603463588","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206941170","575","0","Danses brillantes","1864-01-01",,,,"0","op. 24","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"406","0","1643120630","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206718323","802","0","Operette ohne Text","1864-01-01",,,,"0","106",,,"1","0","1",,"3",,,"Operette ohne Text","A-Dur",,"0","1",,"4147584-7$4043602-0$4188277-5","0","0","3",,
"407","0","1643120631","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206940743","579","0","Air varié","1864-01-01",,,,"0","240",,,"1","0","3",,"2",,,"Air varié $ Quartette","e-Moll",,"0","1",,"4141673-9$4176618-0","0","0","2",,
"408","0","1643120437","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206905018","579","0","Gesänge","1864-01-01",,,,"0","241",,,"1","0","1",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"409","0","1643120631","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120689735X","583","0","Sonatinen","1864-01-01",,,,"0","175",,,"1","0","1",,"1",,"Klavier","Instruktive Sonatinen zur Vorbereitung auf die leichteren Sonaten Haydns und Mozarts",,,"0","1",,"4181787-4","0","0","1",,
"410","0","1643120631","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120703195X","585","0","Ave Maria","1864-01-01",,,,"0","39",,,"1","0","3",,"1",,,,,,"0","1",,"4020470-4","0","0","1",,
"411","0","1643120631","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1046526898","587","0","Trios","1864-01-01",,,,"0","76",,,"1","0","3",,"1",,"Klavier","Großes Trio $ Piano Trio","F-Dur",,"0","1",,"4186188-7","0","0","1",,
"412","0","1643120267","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206903775","587","0","Turner-Trinklied","1864-01-01",,,,"0","77",,,"1","0","1",,"1",,,"Schenkt ein! Was braucht der Mensch zum Glücklichsein",,,"0","1",,"4035669-3","0","0","1",,
"413","0","1643120267","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206954132","591","0","Ständchen aus der Oper ""Weibertreue""","1864-01-01",,,,"0","19",,,"1","0","1",,"1",,,"Ständchen $ Liegst du schon in sanfter Ruh",,,"0","1",,"7727983-9","0","0","1",,
"414","0","1643120631","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206960345","593","0","Lieder im Volkston","1864-01-01",,,,"0","14",,,"1","0","2",,"1",,,"Lieder im Volkston $ Lieder",,,"0","1",,"4035669-3","0","0","1",,
"415","0","1643120631","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206904372","593","0","Der Scheidenden","1864-01-01",,,,"0","16",,,"1","0","1",,"1",,,,,,"0","1",,"4050494-3","0","0","1",,
"416","0","1603464737","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300146043","597","0","Requiem","1852-01-01",,,,"0","op. 148","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"417","0","1603464744","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300146043","599","0","Requiem","1852-01-01",,,,"0","op. 148","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"418","0","1603464749","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300146043","601","0","Requiem","1852-01-01",,,,"0","op. 148","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
